collected_at,sido,hpid,dutyName,symBlkMsgTyp,symTypCod,symTypCodMag,symBlkMsg,symBlkSttDtm,symBlkEndDtm,dutyAddr,emcOrgCod,rnum,symOutDspMth,symOutDspYon,trtPrtCodMag
2026-09-22 16:59:01,서울특별시,A1100015,연세대학교의과대학강남세브란스병원,중증,Y0160,안과적 응급 수술,불가능메세지등록,20260917092000,20260923092000,"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",A1100015,58,자동,차단,
2026-09-22 16:59:01,서울특별시,A1100015,연세대학교의과대학강남세브란스병원,중증,Y0120,중증화상,불가능메세지등록,20260917092000,20260923092000,"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",A1100015,59,자동,차단,
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,[진료제한] 인력 부족으로 사전 문의 요망,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,60,자동,차단,산부인과
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,중증,Y0111,산부인과 응급(분만),의료진 부족으로 수용 어려움,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,61,자동,차단,
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능(월~목 24시간, 금 08:00 ~ 17:00), 그 외 시간은 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,62,자동,차단,치과
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,[진료제한] 인력 부족으로 사전 문의 요망,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,63,자동,차단,소아청소년과
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,중증,Y0112,산부인과 응급(산과수술),의료진 부족으로 수용 어려움,20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,64,자동,차단,산부인과
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능(평일 08:00 ~ 20:00), 그 외 시간은 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,65,자동,차단,안과
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능(평일 09:00~20:00), 두경부 전문 인력 부족으로 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,66,자동,차단,이비인후과
2026-09-22 16:59:01,서울특별시,A1100016,인제대학교상계백병원,응급,Y000,응급실,"환자 수용 가능 (주말 10:00 ~ 22:00), 그 외 시간은 진료 제한",20260922000000,20260928235900,"서울특별시 노원구 동일로 1342, 상계백병원 (상계동)",A1100016,67,자동,차단,성형외과
2026-09-22 16:59:01,서울특별시,A1100017,서울대학교병원,응급,Y000,응급실,비뇨의학과 : 신환 진료 불가,20260922000000,20260928235900,서울특별시 종로구 대학로 101 (연건동),A1100017,68,자동,차단,비뇨의학과
2026-09-22 16:59:01,서울특별시,A1100020,의료법인한전의료재단 한일병원,응급,Y000,응급실,18세 미만 단순 외상 제외한 환자 수용 불가,20260915000000,20260922235900,"서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)",A1100020,69,자동,차단,소아청소년과
2026-09-22 16:59:01,서울특별시,A1100021,삼육서울병원,응급,Y000,응급실,일-금 9-22시 까지 진료 가능. 토요일 진료 불가. 본원 안과 수술 환자는 진료 가능,20260922090000,20260929235900,서울특별시 동대문구 망우로 82 (휘경동),A1100021,70,자동,차단,안과
2026-09-22 16:59:01,서울특별시,A1100021,삼육서울병원,응급,Y000,응급실,"일과시간(일-목 9~17, 금9~12)이후 본원 치료중인 환자 이외 소아청소년과 입원불가, 응급의학과 의사에 의한 부분 진료 가능",20260920000000,20260927235900,서울특별시 동대문구 망우로 82 (휘경동),A1100021,71,자동,차단,소아청소년과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[피부과] 평일 07:00-22:00에만 진료(단,토요일은 24시간 진료)",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,72,자동,차단,피부과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,[정신건강의학과] 평일 주간(08:00-17:00)에만 진료가능,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,73,자동,차단,정신건강의학과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[산부인과] 분만 관련 산모진료는 불가, 산과/부인과 수술은 평일 주간(08:00-17:00)만 진료가능",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,74,자동,차단,산부인과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,*의료진 부족으로 119 내원시 모든 환자 사전 수용여부 확인 후 내원,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,75,자동,차단,응급실
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,[소아청소년과] 진료불가,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,76,자동,차단,소아청소년과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[이비인후과] 일요일 8am이후, 월요일 8am~5pm이후 진료불가",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,77,자동,차단,이비인후과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,*인력부족으로 자살 사고 및 중독 진료불가,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,78,자동,차단,기타 진료과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,"[안과] 08:00~22:00 진료가능, 단, 추석연휴(9.24-9.26) 24시간 진료",20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,79,자동,차단,안과
2026-09-22 16:59:01,서울특별시,A1100028,성심의료재단강동성심병원,응급,Y000,응급실,[성형외과] 평일 주간(08:00-17:00)에만 진료가능,20260921120000,20260928120000,서울특별시 강동구 성안로 150 (길동),A1100028,80,자동,차단,성형외과
2026-09-22 16:59:01,서울특별시,A1100039,경찰병원,응급,Y000,응급실,"월, 수, 목 17:30~익일 08:30 정형외과 진료만 가능",20260916173000,20260923173000,"서울특별시 송파구 송이로 123, 국립경찰병원 (가락동)",A1100039,81,자동,차단,응급실
2026-09-22 16:59:01,서울특별시,A1100041,의료법인서울효천의료재단에이치플러스양지병원,응급,Y000,응급실,"흉부외과, 피부과, 안과, 치과 진료과 미개설로 인해 진료 불가합니다.",20260917000000,20260924235900,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",A1100041,82,자동,차단,기타 진료과
2026-09-22 16:59:01,서울특별시,A1100043,강동경희대학교병원,응급,Y000,응급실,의료진 부재로 인한 응급실 진료 불가,20260920000000,20260927235900,서울특별시 강동구 동남로 892 (상일동),A1100043,83,자동,차단,정신건강의학과
2026-09-22 16:59:01,서울특별시,A1100043,강동경희대학교병원,응급,Y000,응급실,의료진 부재로 인한 응급실 진료 불가,20260920000000,20260927235900,서울특별시 강동구 동남로 892 (상일동),A1100043,84,자동,차단,성형외과
2026-09-22 16:59:01,서울특별시,A1100043,강동경희대학교병원,응급,Y000,응급실,의료진 부재로 인한 응급실 진료 불가,20260920000000,20260927235900,서울특별시 강동구 동남로 892 (상일동),A1100043,85,자동,차단,치과
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,소아청소년과 24개월미만 진료불가,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,86,자동,차단,소아청소년과
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,소아청소년과 진료가능 시간 (월~금 08:00 ~ 18:00) 이외 시간은 진료 불가,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,87,자동,차단,소아청소년과
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,중증,Y0010,심근경색의 재관류중재술,"심근경색의 재관류중재술 야간(18:00 ~ 08:00),주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,88,자동,차단,
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,중증,Y0091,기관지 응급내시경(성인),"기관지 응급내시경(성인) 야간(18:00 ~ 08:00) ,주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,89,자동,차단,
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,중증,Y0082,위장관 응급내시경(영유아),"위장관 응급내시경(영유아) 야간(17:00 ~ 09:00), 주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,90,자동,차단,
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,응급실 119구급대원께서는 문의 후 이송 부탁드립니다,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,91,자동,차단,응급실
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,"순환기내과 인력부족 CAG불가 야간(18:00 ~ 08:00까지 불가능), 주말, 공휴일 불가",20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,92,자동,차단,순환기내과
2026-09-22 16:59:01,서울특별시,A1100048,노원을지대학교병원,응급,Y000,응급실,안과 토요일 낮12시ㅡ월요일 08시까지 불가,20260920000000,20260927000000,"서울특별시 노원구 한글비석로 68, 을지병원 (하계동)",A1100048,93,자동,차단,안과
2026-09-22 16:59:01,서울특별시,A1100051,혜민병원,중증,Y0051,담낭담관질환(담낭질환),불가능메세지등록,20260922000000,20260929000000,서울특별시 광진구 자양로 85 (자양동),A1100051,94,자동,차단,응급의학과
2026-09-22 16:59:01,서울특별시,A1100051,혜민병원,중증,Y0032,뇌출혈수술(거미막하 출혈 외),불가능메세지등록,20260922000000,20260929000000,서울특별시 광진구 자양로 85 (자양동),A1100051,95,자동,차단,응급의학과
2026-09-22 16:59:01,서울특별시,A1100053,한국보훈복지의료공단 중앙보훈병원,응급,Y000,응급실,내과계중환자실 부족으로 인해 내과계중환자 수용불가,20260921130200,20260928090000,서울특별시 강동구 진황도로61길 53 (둔촌동),A1100053,96,자동,차단,병상 또는 장비
2026-09-22 16:59:01,서울특별시,A1100223,서울특별시서남병원,중증,Y0051,담낭담관질환(담낭질환),ERCP 불가,20260921000000,20260928235900,서울특별시 양천구 신정이펜1로 20 (신정동),A1100223,97,자동,차단,
2026-09-22 16:59:01,서울특별시,A1100223,서울특별시서남병원,중증,Y0113,산부인과 응급(부인과수술),외래진료만 가능,20260921000000,20260928235900,서울특별시 양천구 신정이펜1로 20 (신정동),A1100223,98,자동,차단,
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,정신건강의학과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,99,자동,차단,정신건강의학과
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,성형외과 인력부재로 응급실에서 성형외과 단순 봉합 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,100,자동,차단,성형외과
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,"비뇨의학과 인력부재로 응급시술, 수술 불가",20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,101,자동,차단,비뇨의학과
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,응급실에서 DI 환자 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,102,자동,차단,기타 진료과
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,안과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,103,자동,차단,안과
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,피부과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,104,자동,차단,피부과
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,"치과 인력부재로 주말, 공휴일, 소아 치과 진료 불가",20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,105,자동,차단,치과
2026-09-22 16:59:01,서울특별시,A1120796,이화여자대학교의과대학부속서울병원,응급,Y000,응급실,이비인후과 인력부재로 진료 불가,20260921230000,20260928230000,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",A1120796,106,자동,차단,이비인후과
2026-09-22 16:59:01,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,"심혈관질환 전용 핫라인: 010-7317-2540  (심장/대동맥수술, 급성심근경색, 심부전등)",20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,107,자동,차단,순환기내과
2026-09-22 16:59:01,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,정신건강의학과(응급실 진료불가),20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,108,자동,차단,정신건강의학과
2026-09-22 16:59:01,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,"금요일 18 시~일요일 18 시소아신경과 진료불가(소아신경 의사 부재/ 단 본원 소아신경 f/u환아는 소아응급실 진료있는 날 응급실에서 진료가능 ), 소아청소년과 중증환자 수용불가",20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,109,자동,차단,소아청소년과
2026-09-22 16:59:01,서울특별시,A1121013,가톨릭대학교은평성모병원,응급,Y000,응급실,치과  (응급실 진료불가 ),20260921080000,20260928075900,서울특별시 은평구 통일로 1021 (진관동),A1121013,110,자동,차단,치과
2026-09-22 17:29:03,서울특별시,A1100001,경희대학교병원,응급,Y000,응급실,119 구급대원께서는 문의 후 이송 부탁드립니다.,20260919010000,20260925000000,서울특별시 동대문구 경희대로 23 (회기동),A1100001,1,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100001,경희대학교병원,응급,Y000,응급실,"NICU 부재, 고위험산모실 부재 등으로 모든 산모 수용 불가",20260919010000,20260925000000,서울특별시 동대문구 경희대로 23 (회기동),A1100001,2,자동,차단,산부인과
2026-09-22 17:29:03,서울특별시,A1100001,경희대학교병원,응급,Y000,응급실,성형외과 :(월-목)오후 9시까지 가능 / (금-토)24시간 가능 / (일)오후 4시 ~ 익일 오전 7시 가능,20260919010000,20260925000000,서울특별시 동대문구 경희대로 23 (회기동),A1100001,3,자동,차단,성형외과
2026-09-22 17:29:03,서울특별시,A1100001,경희대학교병원,중증,Y0131,수족지접합,의료진 부족,20260919005600,20260925000000,서울특별시 동대문구 경희대로 23 (회기동),A1100001,4,자동,차단,정형외과
2026-09-22 17:29:03,서울특별시,A1100001,경희대학교병원,중증,Y0042,대동맥응급(복부),의료진 부족,20260919005600,20260925000000,서울특별시 동대문구 경희대로 23 (회기동),A1100001,5,자동,차단,외과
2026-09-22 17:29:03,서울특별시,A1100001,경희대학교병원,중증,Y0132,수족지접합 외,의료진 부족,20260919005600,20260925000000,서울특별시 동대문구 경희대로 23 (회기동),A1100001,6,자동,차단,정형외과
2026-09-22 17:29:03,서울특별시,A1100002,건국대학교병원,응급,Y000,응급실,단순봉합 불가 (필요시 별도 문의 바랍니다),20260921090000,20260928090000,서울특별시 광진구 능동로 120-1 (화양동),A1100002,7,자동,차단,정형외과
2026-09-22 17:29:03,서울특별시,A1100002,건국대학교병원,응급,Y000,응급실,"소화기 이물 흡입시(저녁8시이후), 대량 토혈 및 혈변, 간이식 가능성이 있는 전격성 간염/간부전, 궤사성 췌장염이 진단된 경우) 이송시 문의 바랍니다.",20260921090000,20260928090000,서울특별시 광진구 능동로 120-1 (화양동),A1100002,8,자동,차단,소아청소년과
2026-09-22 17:29:03,서울특별시,A1100002,건국대학교병원,응급,Y000,응급실,환자 수용여부 확인 부탁드립니다.,20260921090000,20260928090000,서울특별시 광진구 능동로 120-1 (화양동),A1100002,9,자동,차단,신경과
2026-09-22 17:29:03,서울특별시,A1100002,건국대학교병원,응급,Y000,응급실,응급환자 이송시  반드시 병원수용 여부 가능확인 후 이송 부탁드립니다.,20260921090000,20260928090000,서울특별시 광진구 능동로 120-1 (화양동),A1100002,10,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100002,건국대학교병원,응급,Y000,응급실,"3개월이하 소아환자 발열 진료불가, 발열두통 시 뇌척수액검사 예상되는 소아 검사불가합니다. 이송시 참고바랍니다.",20260921090000,20260928090000,서울특별시 광진구 능동로 120-1 (화양동),A1100002,11,자동,차단,소아청소년과
2026-09-22 17:29:03,서울특별시,A1100002,건국대학교병원,응급,Y000,응급실,"지속적인 간질 중첩증, 심근염을 비롯한 중증 심질환, 호흡기 기도 이물 및 중증객혈, 중증호흡부전(산소 2L/min이상필요한경우) 이송시 문의 바랍니다.",20260921090000,20260928090000,서울특별시 광진구 능동로 120-1 (화양동),A1100002,12,자동,차단,소아청소년과
2026-09-22 17:29:03,서울특별시,A1100002,건국대학교병원,응급,Y000,응급실,단순봉합 불가 (필요시 별도 문의 바랍니다),20260921090000,20260928090000,서울특별시 광진구 능동로 120-1 (화양동),A1100002,13,자동,차단,성형외과
2026-09-22 17:29:03,서울특별시,A1100003,중앙대학교병원,응급,Y000,응급실,피부과 진료 불가,20260916100000,20260923100000,서울특별시 동작구 흑석로 102 (흑석동),A1100003,14,자동,차단,피부과
2026-09-22 17:29:03,서울특별시,A1100003,중앙대학교병원,응급,Y000,응급실,2개월 미만 신생아 및 소아중환자 진료 불가,20260916100000,20260923100000,서울특별시 동작구 흑석로 102 (흑석동),A1100003,15,자동,차단,소아청소년과
2026-09-22 17:29:03,서울특별시,A1100004,순천향대학교부속서울병원,응급,Y000,응급실,(22:00~익일 08:00) 안면부 열상환자 및 단순 열상환자 응급실 내 진료 불가,20260921000000,20260927235900,서울특별시 용산구 대사관로 59 (한남동),A1100004,16,자동,차단,성형외과
2026-09-22 17:29:03,서울특별시,A1100005,이화여자대학교의과대학부속목동병원,응급,Y000,응급실,성형외과 인력 부족으로 매일 0AM~7AM 단순봉합 불가함,20260921100000,20260928100000,서울특별시 양천구 안양천로 1071 (목동),A1100005,17,자동,차단,성형외과
2026-09-22 17:29:03,서울특별시,A1100006,강북삼성병원,응급,Y000,응급실,[진료제한]-[요일별 상세 운영 다름. 수용여부 사전 확인] 요일별 상세 운영 시간이 달라 내원 전 문의부탁드립니다. (진료시간 1시간전 접수 마감),20260922150000,20260929150000,서울특별시 종로구 새문안로 29 (평동),A1100006,18,자동,차단,소아청소년과
2026-09-22 17:29:03,서울특별시,A1100006,강북삼성병원,응급,Y000,응급실,"[야간불가]-[요일별 상세 운영 다름. 수용여부 사전 확인] 성형외과, 이비인후과, 피부과,  안과",20260922150000,20260929150000,서울특별시 종로구 새문안로 29 (평동),A1100006,19,자동,차단,기타 진료과
2026-09-22 17:29:03,서울특별시,A1100006,강북삼성병원,응급,Y000,응급실,"[진료제한]-[수용여부 사전 확인]  비뇨의학과(응급 수술케이스불가), 산부인과, 정형외과, 안과(외상 진료 및 수술불가)",20260922150000,20260929150000,서울특별시 종로구 새문안로 29 (평동),A1100006,20,자동,차단,기타 진료과
2026-09-22 17:29:03,서울특별시,A1100006,강북삼성병원,응급,Y000,응급실,"★CS핫라인-ECMO/심장/대동맥수술/본원CS구환★ 010-8662-6890,  010-5031-0198",20260922150000,20260929150000,서울특별시 종로구 새문안로 29 (평동),A1100006,21,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,중증,Y0160,안과적 응급 수술,[안과적 응급 수술] 정규시간 외 응급수술 불가능(마취지원 불가),20260922150000,20260923080000,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,22,자동,차단,
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,중증,Y0142,응급투석(CRRT),CRRT  가용기기 부족,20260921121600,20260923090000,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,23,자동,차단,내과
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,(치과) 치과(일반)진료 21:30 이후 진료 불가능(f/u 포함),20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,24,자동,차단,치과
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,(성형외과) 단순 봉합 진료 불가,20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,25,자동,차단,성형외과
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,[뇌출혈수술] 중환자실 및 응급 수술/마취 지원 여부에 따라 부분 수용 가능 (필요 시 문의 바랍니다.),20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,26,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,[응급 기관지 내시경(성인)] 평일 7am-5pm 시행 가능 / 이 외 시간 및 휴일(공휴일 포함)은 상의 후 결정(필요 시 문의바랍니다.),20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,27,자동,차단,호흡기내과
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,(소아신경외과) f/u 환자가 아닌 신환의 협진 및 전원 수용 불가 (도보 내원 포함),20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,28,자동,차단,신경외과
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,[복부응급수술(비외상)]Appendicitis 신환 수용 불가,20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,29,자동,차단,외과
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,(산과) 신환수용 불가(f/u 환자는 필요 시 문의바랍니다.),20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,30,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,(소아신경외과) f/u 환자가 아닌 신환의 협진 및 전원 수용 불가 (도보 내원 포함),20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,31,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100007,연세대학교의과대학세브란스병원,응급,Y000,응급실,"[신생아(미숙아)] 생후 4주 이내, 교정연령 44주이내,  NICU 입원이 연속적인 경우에 가능,야간 및 공휴일은 사전 상의 된 환아 외 진료 불가능 (필요 시 문의 바랍니다)",20260919000000,20260925235900,서울특별시 서대문구 연세로 50-1 (신촌동),A1100007,32,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),응급,Y000,응급실,"인력 부재로 성형안과적 진료(안검수술, 안와질환, 눈물길 질환 등) 제한",20260921101500,20260928150000,"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",A1100008,33,자동,차단,안과
2026-09-22 17:29:03,서울특별시,A1100008,학교법인고려중앙학원고려대학교의과대학부속병원(안암병원),응급,Y000,응급실,"[이비인후과]Deep neck infection 환자 평일 주간(8jAM~5PM), 화요일 야간(5PM~익일 8AM) 외 시간은 수용 불가",20260921101500,20260928150000,"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",A1100008,34,자동,차단,이비인후과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,CPR제외 이송우회 요청,20260922170000,20260922210000,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,35,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,중증,Y0020,뇌경색의 재관류중재술,ASU 및 ICU여석 없음,20260922101800,20260923090000,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,36,자동,차단,신경과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,[성인] 안면부 단순 봉합 수용불가,20260922000000,20260929235900,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,37,자동,차단,성형외과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,본원 재진 외 수용불가,20260922000000,20260929235900,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,38,자동,차단,호흡기내과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,[종양내과] 본원 재진 외 수용불가,20260922000000,20260929235900,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,39,자동,차단,혈액·종양내과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,[부인과]본원 재진 외 수용불가,20260922000000,20260929235900,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,40,자동,차단,산부인과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,"단순 중심정맥관(PICC, Q-cath 등) 관련 시술불가",20260922000000,20260929235900,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,41,자동,차단,영상의학과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,[산과] 임신 1삼분기GA14+6wks)는 재진 외 수용불가,20260922000000,20260929235900,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,42,자동,차단,산부인과
2026-09-22 17:29:03,서울특별시,A1100009,재단법인아산사회복지재단서울아산병원,응급,Y000,응급실,[혈액내과] 타원에서 치료중인 신환 수용불가,20260922000000,20260929235900,"서울특별시 송파구 올림픽로43길 88, 서울아산병원 (풍납동)",A1100009,43,자동,차단,혈액·종양내과
2026-09-22 17:29:03,서울특별시,A1100010,삼성서울병원,응급,Y000,응급실,[위장관 응급내시경(성인)] 반드시 수용 여부 사전 확인,20260921000000,20260927235900,"서울특별시 강남구 일원로 81 (일원동, 삼성의료원)",A1100010,44,자동,차단,응급실
2026-09-22 17:29:03,서울특별시,A1100010,삼성서울병원,응급,Y000,응급실,"[AMI, 급성뇌졸중 의심 환자] 우선 진료 조정을 위해 노력하고 있으니, 수용 문의 부탁드립니다.",20260921000000,20260927235900,"서울특별시 강남구 일원로 81 (일원동, 삼성의료원)",A1100010,45,자동,차단,응급실
